zid,zid_attr,building_name,name,name_read_through,post_code,address_code,address,room_count,tenant_floor_type,tenant_floor,tenant_floor_num,tenant_room_name,building_type,building_use,building_use_level,building_top_floor_num,building_bottom_floor_num,position/0,position/1,area_size,total_area_size,distance,build_year,build_year_month_level,building_structure1,building_structure2,building_structure_level,ownership_type,ownership_type_level
309353651841853472,309096949431286444,小山ビル,小山ビル,,860-0845,431010160000001100012,熊本県熊本市中央区上通町11-5,3,0,,,,3,3006,D,4,0,130.711866862,32.8066566298,96,384,,1996,D,0,,D,,
309353651841853539,309096949431286816,クレアドール水道町,クレアドール水道町,,860-0844,431010590000000400013,熊本県熊本市中央区水道町4-31,12,0,,,,3,1002,B,7,0,130.7127601454,32.804754503,183,1281,,1996,B,0,3,B,1,B
309353651841853240,309096949431285306,ライオンズマンション上通,ライオンズマンション上通,,860-0843,431010240000000200010,熊本県熊本市中央区草葉町2-28,117,0,,,,3,3003,B,12,0,130.7134111871,32.8056450738,777,9324,,1985,B,0,4,B,1,B
309353651841853336,309096949431285890,第五ミヤモト歩小路ビル,第五ミヤモト歩小路ビル,,860-0848,431010950000000200007,熊本県熊本市中央区南坪井町2-20,12,0,,,,3,1002,D,5,0,130.7133338759,32.8066851128,173,865,,1996,D,0,,D,2,D
309353651841852877,310150281570636608,城東荘ハイツ,城東荘ハイツ,,860-0846,431010510000000500005,熊本県熊本市中央区城東町5-28,20,0,,,,3,1002,D,4,0,130.7107739258,32.8070174154,270,1080,,1996,D,0,,D,2,D
309353651841853023,309096949431284153,片岡ビル,片岡ビル,,860-0844,431010590000000900006,熊本県熊本市中央区水道町9-25,9,0,,,,3,3006,D,7,0,130.7143340386,32.8023323568,185,1295,,1996,D,0,,D,,
309353651841853141,309096949431285052,メゾンベルデ,メゾンベルデ,,860-0844,431010590000001300004,熊本県熊本市中央区水道町13-20,15,0,,,,3,1002,B,4,0,130.7142635091,32.804363878,236,944,,1989,B,0,3,B,2,B
309353651841852959,310146983035701226,上通センターライトビル,上通センターライトビル,,860-0848,431010950000000300004,熊本県熊本市中央区南坪井町3-12,20,0,,,,3,1002,B,5,0,130.7139263238,32.8073364258,238,1190,,1979,B,0,2,B,1,B
309353651841853124,309096949431284781,インペリアル水道町,インペリアル水道町,,860-0844,431010590000000900004,熊本県熊本市中央区水道町9-20,55,0,,,,3,3003,B,11,0,130.7145822483,32.8027612305,554,6094,,1984,B,0,4,B,1,B
309353651841853432,1,,,,860-0847,431010170000000100015,熊本県熊本市中央区上林町1-35,2,0,,,,3,1001,D,2,-1,130.7111659071,32.8072338867,92,184,,1996,D,1,,D,,
309353651841853525,309096949431286662,肥後上通ビル,肥後上通ビル,,860-0845,431010160000001000001,熊本県熊本市中央区上通町10-1,6,0,,,,3,3006,D,5,0,130.711733941,32.8059735786,554,2770,,1996,D,0,,D,,
309353651841853331,309096949431285778,みどりビル,みどりビル,,860-0845,431010160000001000008,熊本県熊本市中央区上通町10-20,7,0,,,,3,3006,D,5,0,130.712449273,32.805764974,73,365,,1996,D,0,,D,,
309353651841852856,310150281570636470,司ビル,司ビル,,860-0845,431010160000000400003,熊本県熊本市中央区上通町4-11,6,0,,,,3,3006,D,4,1,130.7107055664,32.8045532227,96,480,,1996,D,0,,D,,
309353651841853028,309096949431284179,三島ビル,三島ビル,,860-0844,431010590000000800004,熊本県熊本市中央区水道町8-17,7,0,,,,3,1002,B,4,0,130.7140380859,32.8028423394,66,264,,1973,B,0,3,B,2,B
309353651841861190,310146983035703744,富田ビル,富田ビル,,860-0848,431010950000001000005,熊本県熊本市中央区南坪井町10-17,2,0,,,,3,3006,D,3,-1,130.7145803494,32.8084057617,95,285,,1996,D,0,,D,,
309353651841853357,1,,,,860-0848,431010950000000200012,熊本県熊本市中央区南坪井町2-9,2,0,,,,3,1001,D,2,-1,130.7136062283,32.8067787001,118,236,,1996,D,1,,D,,
309353651841853483,309096949431286519,エイブル並木坂ビル,エイブル並木坂ビル,,860-0845,431010160000001100013,熊本県熊本市中央区上通町11-6,4,0,,,,3,3006,D,4,0,130.7118877496,32.8067526584,58,232,,1996,D,0,,D,,
1749697391553952906,1748883236748195503,プレザント草葉,プレザント草葉,,860-0843,4310102400000002,熊本県熊本市中央区草葉町2,3,0,,,,3,3006,D,2,-1,130.7125748698,32.8057373047,122,244,,2019,D,1,,D,,
309353651841861287,310146983035704117,GSハイム筑紫,GSハイム筑紫,,860-0848,431010950000000700011,熊本県熊本市中央区南坪井町7-7,96,0,,,,3,1002,B,11,0,130.7129812283,32.8081130642,657,7227,,1981,B,0,4,B,1,B
309353651841852839,1752009148305799489,K-LINE OKUS,K-LINE OKUS,,860-0845,431010160000000400012,熊本県熊本市中央区上通町4-6,4,0,,,,3,3006,D,2,-1,130.7103927951,32.804387207,97,194,,1996,D,1,,D,,
309353651841853049,309096949431284301,上通りスカイハイツエクセル,上通りスカイハイツエクセル,,860-0844,431010590000000200008,熊本県熊本市中央区水道町2-7,23,0,,,,3,1002,B,7,0,130.7130284288,32.8037760417,205,1435,,1975,B,0,3,B,1,B
309353651841852798,310150281570636151,明治安田生命熊本ビル,明治安田生命熊本ビル,,860-0846,431010510000000200003,熊本県熊本市中央区城東町2-20,9,0,,,,3,3006,D,8,0,130.7095958116,32.8038077799,431,3448,,1998,D,0,,D,,
309353651841853276,1751104250236565269,AIG熊本ビル,AIG熊本ビル,,860-0843,431010240000000400004,熊本県熊本市中央区草葉町4-20,12,0,,,,3,3006,D,8,0,130.7140288628,32.8059969076,549,4392,,1996,D,0,,D,,
309353651841853386,309096949431286132,進実ビル,進実ビル,,860-0848,431010950000000100007,熊本県熊本市中央区南坪井町1-2,28,0,,,,3,3003,D,8,0,130.712023112,32.8070323351,212,1696,,1998,D,0,,D,1,D
309353651841853074,309096949431284435,明円寺,明円寺,,860-0844,431010590000000800005,熊本県熊本市中央区水道町8-19,1,0,,,,3,2000,D,1,-1,130.7138294813,32.8027625868,197,197,,1996,D,0,,D,,
309353651841853079,309096949431284531,ニューキクチビル,ニューキクチビル,,860-0845,431010160000000200004,熊本県熊本市中央区上通町2-30,11,0,,,,3,3006,D,5,0,130.7115190972,32.8029660373,172,860,,2000,D,0,,D,,
309353651841853101,309096949431284603,リバパディ水道町,リバパディ水道町,,860-0844,431010590000000300002,熊本県熊本市中央区水道町3-15,10,0,,,,3,1002,B,4,0,130.7132161458,32.8044325087,112,448,,2002,B,0,2,B,2,B
309353651841853248,1,,,,860-0848,431010950000000400013,熊本県熊本市中央区南坪井町4-8,1,0,,,,3,1001,D,1,-1,130.7141973199,32.8070100911,153,153,,1996,D,1,,D,,
309353651841852845,310150281570636432,ボアソルテ,ボアソルテ,,860-0846,431010510000000500032,熊本県熊本市中央区城東町5-61,2,0,,,,3,3006,D,3,-1,130.7102940538,32.8059874132,45,135,,1996,D,0,,D,,
1752009664507181398,1749946464492483382,カミノウラサムライビル,カミノウラサムライビル,,860-0843,431010240000000200020,熊本県熊本市中央区草葉町2-6,11,0,,,,3,3006,D,4,-1,130.7127666558,32.8058653429,222,888,,2020,D,0,,D,,
309353651841852850,310150281570636446,K-ビル,K-ビル,,860-0845,431010160000000400008,熊本県熊本市中央区上通町4-17,3,0,,,,3,3006,D,3,-1,130.7105696615,32.804207628,161,483,,1998,D,0,,D,,
309353651841853413,309096949431286276,堤ビル,堤ビル,,860-0845,431010160000000900011,熊本県熊本市中央区上通町9-5,2,0,,,,3,3006,D,3,-1,130.7115700955,32.8057600911,100,300,,1996,D,0,,D,,
309353651841853632,1748357670190038370,SOUJINBOK,SOUJINBOK,,860-0845,431010160000000700002,熊本県熊本市中央区上通町7-10,31,0,,,,3,3003,B,10,0,130.7114900716,32.8052674696,248,2480,,2014,B,0,3,B,2,B
309353651841853540,309096949431286829,ドミール上通,ドミール上通,,860-0844,431010590000000400003,熊本県熊本市中央区水道町4-13,7,0,,,,3,1002,B,3,0,130.7131998698,32.804836697,278,834,,1990,B,0,2,B,2,B
309353651841853316,309096949431285710,中川ビル,中川ビル,,860-0843,431010240000000200016,熊本県熊本市中央区草葉町2-35,4,0,,,,3,3006,D,4,0,130.7127867296,32.8056939019,77,308,,1996,D,0,,D,,
309353651841853135,309096949431284887,エステートピア水道町,エステートピア水道町,,860-0844,4310105900000003,熊本県熊本市中央区水道町3,8,0,,,,3,1002,B,3,0,130.7131187609,32.8044533963,96,288,,2005,B,0,2,B,2,B
309353651841853037,309096949431284209,岡部ビル,岡部ビル,,860-0844,431010590000000300007,熊本県熊本市中央区水道町3-24,10,0,,,,3,3003,D,4,0,130.7133737522,32.804000651,107,428,,1996,D,0,,D,2,D
309353651841853050,309096949431284302,江副ビル,江副ビル,,860-0844,431010590000000200003,熊本県熊本市中央区水道町2-12,3,0,,,,3,3006,D,3,0,130.713348253,32.8037494575,80,240,,1976,B,0,2,B,,
309353651841853502,1,,,,,4310102400000002,熊本県熊本市中央区草葉町2,,0,,,,3,9999,D,1,-1,130.7139708116,32.805433214,54,54,,2005,D,1,,D,,
309353651841861388,1752009148305800080,ビル,ビル,,860-0847,431010170000000300010,熊本県熊本市中央区上林町3-33,5,0,,,,3,3006,D,2,-1,130.7120157878,32.8082061089,162,324,,1998,D,0,,D,,
309353651841861406,1,,,,,4310101700000003,熊本県熊本市中央区上林町3,,0,,,,3,9999,D,2,-1,130.7117651367,32.8082082791,18,36,,2006,D,1,,D,,
